x,y,h
0.1,-0.11,-0.088
0.1,-0.1,-0.12
0.1,-0.09,-0.104
0.1,-0.08,-0.136
0.1,-0.07,-0.072
0.1,-0.06,-0.052
0.1,-0.05,-0.098
0.1,-0.04,-0.06
0.1,-0.03,-0.032
0.1,-0.02,-0.042
0.1,-0.01,0.056
0.1,0,0.036
0.1,0.01,0
0.1,0.02,0.024
0.1,0.03,0.018
0.1,0.04,0.02
0.1,0.05,0.098
0.1,0.06,0.052
0.1,0.07,0.126
0.1,0.08,0.128
0.1,0.09,0.074
0.1,0.1,0.106
0.1,0.11,0.098
0.1,0.12,0.116
0.1,0.13,0.122
0.1,0.14,0.166
0.1,0.15,0.15
0.1,0.16,0.166
0.1,0.17,0.22
0.1,0.18,0.24
0.1,0.19,0.214
0.1,0.2,0.218
0.1,0.21,0.274
0.1,0.22,0.258
0.1,0.23,0.244
0.1,0.24,0.308
0.1,0.25,0.246
0.1,0.26,0.344
0.1,0.27,0.286
0.1,0.28,0.344
0.1,0.29,0.384
0.1,0.3,0.346
0.1,0.31,0.34
0.1,0.32,0.394
0.1,0.33,0.392
0.1,0.34,0.446
0.1,0.35,0.38
0.1,0.36,0.388
0.1,0.37,0.464
0.1,0.38,0.45
0.1,0.39,0.444
0.1,0.4,0.456
0.1,0.41,0.474
0.1,0.42,0.512
0.1,0.43,0.51
0.1,0.44,0.502
0.1,0.45,0.524
0.1,0.46,0.528
0.1,0.47,0.548
0.1,0.48,0.534
0.1,0.49,0.526
0.1,0.5,0.57
0.1,0.51,0.572
0.1,0.52,0.54
0.1,0.53,0.598
0.1,0.54,0.642
0.1,0.55,0.612
0.1,0.56,0.644
0.1,0.57,0.66
0.1,0.58,0.652
0.1,0.59,0.7
0.1,0.6,0.676
0.1,0.61,0.7
0.1,0.62,0.646
0.1,0.63,0.69
0.1,0.64,0.73
0.1,0.65,0.682
0.1,0.66,0.738
0.1,0.67,0.712
0.1,0.68,0.732
0.1,0.69,0.75
0.1,0.7,0.742
0.1,0.71,0.774
0.1,0.72,0.77
0.1,0.73,0.778
0.1,0.74,0.758
0.1,0.75,0.792
0.1,0.76,0.79
0.1,0.77,0.774
0.1,0.78,0.814
0.1,0.79,0.842
0.1,0.8,0.87
0.1,0.81,0.85
0.1,0.82,0.832
0.1,0.83,0.86
0.1,0.84,0.872
0.1,0.85,0.878
0.1,0.86,0.86
0.1,0.87,0.862
0.1,0.88,0.868
0.1,0.89,0.918
0.1,0.9,0.892
0.1,0.91,0.914
0.1,0.92,0.896
0.1,0.93,0.928
0.1,0.94,0.93
0.1,0.95,0.936
0.1,0.96,0.924
0.1,0.97,0.948
0.1,0.98,0.97
0.1,0.99,0.948
0.1,1,0.962
0.11,-1,-0.966
0.11,-0.99,-0.958
0.11,-0.98,-0.958
0.11,-0.97,-0.954
0.11,-0.96,-0.944
0.11,-0.95,-0.928
0.11,-0.94,-0.932
0.11,-0.93,-0.926
0.11,-0.92,-0.898
0.11,-0.91,-0.904
0.11,-0.9,-0.902
0.11,-0.89,-0.894
0.11,-0.88,-0.924
0.11,-0.87,-0.9
0.11,-0.86,-0.864
0.11,-0.85,-0.868
0.11,-0.84,-0.888
0.11,-0.83,-0.858
0.11,-0.82,-0.864
0.11,-0.81,-0.83
0.11,-0.8,-0.826
0.11,-0.79,-0.808
0.11,-0.78,-0.844
0.11,-0.77,-0.796
0.11,-0.76,-0.79
0.11,-0.75,-0.798
0.11,-0.74,-0.73
0.11,-0.73,-0.744
0.11,-0.72,-0.766
0.11,-0.71,-0.77
0.11,-0.7,-0.732
0.11,-0.69,-0.758
0.11,-0.68,-0.776
0.11,-0.67,-0.714
0.11,-0.66,-0.716
0.11,-0.65,-0.73
0.11,-0.64,-0.708
0.11,-0.63,-0.678
0.11,-0.62,-0.704
0.11,-0.61,-0.682
0.11,-0.6,-0.696
0.11,-0.59,-0.682
0.11,-0.58,-0.628
0.11,-0.57,-0.676
0.11,-0.56,-0.632
0.11,-0.55,-0.594
0.11,-0.54,-0.634
0.11,-0.53,-0.586
0.11,-0.52,-0.596
0.11,-0.51,-0.574
0.11,-0.5,-0.574
0.11,-0.49,-0.584
0.11,-0.48,-0.542
0.11,-0.47,-0.592
0.11,-0.46,-0.52
0.11,-0.45,-0.492
0.11,-0.44,-0.498
0.11,-0.43,-0.49
0.11,-0.42,-0.498
0.11,-0.41,-0.5
0.11,-0.4,-0.522
0.11,-0.39,-0.434
0.11,-0.38,-0.41
0.11,-0.37,-0.368
0.11,-0.36,-0.434
0.11,-0.35,-0.4
0.11,-0.34,-0.414
0.11,-0.33,-0.39
0.11,-0.32,-0.302
0.11,-0.31,-0.34
0.11,-0.3,-0.372
0.11,-0.29,-0.388
0.11,-0.28,-0.338
0.11,-0.27,-0.294
0.11,-0.26,-0.294
0.11,-0.25,-0.292
0.11,-0.24,-0.234
0.11,-0.23,-0.26
0.11,-0.22,-0.218
0.11,-0.21,-0.222
0.11,-0.2,-0.216
0.11,-0.19,-0.266
0.11,-0.18,-0.204
0.11,-0.17,-0.222
0.11,-0.16,-0.138
0.11,-0.15,-0.172
0.11,-0.14,-0.204
0.11,-0.13,-0.118
0.11,-0.12,-0.154
0.11,-0.11,-0.182
0.11,-0.1,-0.164
0.11,-0.09,-0.136
0.11,-0.08,-0.034
0.11,-0.07,-0.1
0.11,-0.06,-0.058
0.11,-0.05,-0.046
0.11,-0.04,-0.028
0.11,-0.03,-0.064
0.11,-0.02,-0.034
0.11,-0.01,-0.012
0.11,0,0.02
0.11,0.01,0.042
0.11,0.02,0.074
0.11,0.03,0.056
0.11,0.04,0.004
0.11,0.05,-0.028
0.11,0.06,0.138
0.11,0.07,0.078
0.11,0.08,0.082
0.11,0.09,0.08
0.11,0.1,0.144
0.11,0.11,0.12
0.11,0.12,0.156
0.11,0.13,0.226
0.11,0.14,0.2
0.11,0.15,0.192
0.11,0.16,0.224
0.11,0.17,0.136
0.11,0.18,0.256
0.11,0.19,0.256
0.11,0.2,0.21
0.11,0.21,0.238
0.11,0.22,0.262
0.11,0.23,0.27
0.11,0.24,0.268
0.11,0.25,0.24
0.11,0.26,0.272
0.11,0.27,0.342
0.11,0.28,0.304
0.11,0.29,0.318
0.11,0.3,0.338
0.11,0.31,0.35
0.11,0.32,0.388
0.11,0.33,0.39
0.11,0.34,0.424
0.11,0.35,0.39
0.11,0.36,0.426
0.11,0.37,0.408
0.11,0.38,0.434
0.11,0.39,0.446
0.11,0.4,0.456
0.11,0.41,0.446
0.11,0.42,0.516
0.11,0.43,0.49
0.11,0.44,0.548
0.11,0.45,0.588
0.11,0.46,0.542
0.11,0.47,0.588
0.11,0.48,0.508
0.11,0.49,0.584
0.11,0.5,0.538
0.11,0.51,0.582
0.11,0.52,0.6
0.11,0.53,0.58
0.11,0.54,0.556
0.11,0.55,0.566
0.11,0.56,0.634
0.11,0.57,0.654
0.11,0.58,0.63
0.11,0.59,0.646
0.11,0.6,0.664
0.11,0.61,0.672
0.11,0.62,0.7
0.11,0.63,0.724
0.11,0.64,0.75
0.11,0.65,0.732
0.11,0.66,0.724
0.11,0.67,0.742
0.11,0.68,0.778
0.11,0.69,0.718
0.11,0.7,0.768
0.11,0.71,0.732
0.11,0.72,0.806
0.11,0.73,0.796
0.11,0.74,0.756
0.11,0.75,0.796
0.11,0.76,0.802
0.11,0.77,0.804
0.11,0.78,0.826
0.11,0.79,0.776
0.11,0.8,0.816
0.11,0.81,0.846
0.11,0.82,0.842
0.11,0.83,0.844
0.11,0.84,0.864
0.11,0.85,0.884
0.11,0.86,0.854
0.11,0.87,0.864
0.11,0.88,0.892
0.11,0.89,0.892
0.11,0.9,0.896
0.11,0.91,0.898
0.11,0.92,0.916
0.11,0.93,0.93
0.11,0.94,0.928
0.11,0.95,0.932
0.11,0.96,0.946
0.11,0.97,0.944
0.11,0.98,0.952
0.11,0.99,0.944
0.11,1,0.96
0.12,-1,-0.94
0.12,-0.99,-0.954
0.12,-0.98,-0.944
0.12,-0.97,-0.94
0.12,-0.96,-0.932
0.12,-0.95,-0.942
0.12,-0.94,-0.936
0.12,-0.93,-0.92
0.12,-0.92,-0.892
0.12,-0.91,-0.908
0.12,-0.9,-0.914
0.12,-0.89,-0.9
0.12,-0.88,-0.908
0.12,-0.87,-0.906
0.12,-0.86,-0.866
0.12,-0.85,-0.856
0.12,-0.84,-0.86
0.12,-0.83,-0.844
0.12,-0.82,-0.82
0.12,-0.81,-0.82
0.12,-0.8,-0.812
0.12,-0.79,-0.82
0.12,-0.78,-0.838
0.12,-0.77,-0.81
0.12,-0.76,-0.818
0.12,-0.75,-0.78
0.12,-0.74,-0.77
0.12,-0.73,-0.754
0.12,-0.72,-0.778
0.12,-0.71,-0.76
0.12,-0.7,-0.728
0.12,-0.69,-0.704
0.12,-0.68,-0.726
0.12,-0.67,-0.734
0.12,-0.66,-0.722
0.12,-0.65,-0.722
0.12,-0.64,-0.682
0.12,-0.63,-0.716
0.12,-0.62,-0.666
0.12,-0.61,-0.638
0.12,-0.6,-0.688
0.12,-0.59,-0.66
0.12,-0.58,-0.672
0.12,-0.57,-0.618
0.12,-0.56,-0.614
0.12,-0.55,-0.606
0.12,-0.54,-0.594
0.12,-0.53,-0.598
0.12,-0.52,-0.594
0.12,-0.51,-0.582
0.12,-0.5,-0.608
0.12,-0.49,-0.568
0.12,-0.48,-0.56
0.12,-0.47,-0.578
0.12,-0.46,-0.498
0.12,-0.45,-0.514
0.12,-0.44,-0.512
0.12,-0.43,-0.532
0.12,-0.42,-0.46
0.12,-0.41,-0.524
0.12,-0.4,-0.438
0.12,-0.39,-0.508
0.12,-0.38,-0.466
0.12,-0.37,-0.45
0.12,-0.36,-0.408
0.12,-0.35,-0.396
0.12,-0.34,-0.412
0.12,-0.33,-0.406
0.12,-0.32,-0.4
0.12,-0.31,-0.332
0.12,-0.3,-0.358
0.12,-0.29,-0.366
0.12,-0.28,-0.33
0.12,-0.27,-0.324
0.12,-0.26,-0.314
0.12,-0.25,-0.292
0.12,-0.24,-0.298
0.12,-0.23,-0.256
0.12,-0.22,-0.318
0.12,-0.21,-0.278
0.12,-0.2,-0.264
0.12,-0.19,-0.254
0.12,-0.18,-0.23
0.12,-0.17,-0.258
0.12,-0.16,-0.18
0.12,-0.15,-0.146
0.12,-0.14,-0.134
0.12,-0.13,-0.168
0.12,-0.12,-0.132
0.12,-0.11,-0.152
0.12,-0.1,-0.21
0.12,-0.09,-0.14
0.12,-0.08,-0.08
0.12,-0.07,-0.09
0.12,-0.06,-0.1
0.12,-0.05,-0.064
0.12,-0.04,-0.048
0.12,-0.03,-0.086
0.12,-0.02,0.014
0.12,-0.01,0.042
0.12,0,-0.038
0.12,0.01,-0.02
0.12,0.02,0.092
0.12,0.03,0.074
0.12,0.04,0.032
0.12,0.05,0.064
0.12,0.06,0.084
0.12,0.07,0.104
0.12,0.08,0.068
0.12,0.09,0.104
0.12,0.1,0.12
0.12,0.11,0.116
0.12,0.12,0.182
0.12,0.13,0.194
0.12,0.14,0.166
0.12,0.15,0.144
0.12,0.16,0.246
0.12,0.17,0.182
0.12,0.18,0.188
0.12,0.19,0.238
0.12,0.2,0.272
0.12,0.21,0.26
0.12,0.22,0.272
0.12,0.23,0.26
0.12,0.24,0.252
0.12,0.25,0.294
0.12,0.26,0.264
0.12,0.27,0.322
0.12,0.28,0.352
0.12,0.29,0.312
0.12,0.3,0.434
0.12,0.31,0.358
0.12,0.32,0.394
0.12,0.33,0.416
0.12,0.34,0.394
0.12,0.35,0.416
0.12,0.36,0.416
0.12,0.37,0.454
0.12,0.38,0.468
0.12,0.39,0.432
0.12,0.4,0.462
0.12,0.41,0.482
0.12,0.42,0.434
0.12,0.43,0.476
0.12,0.44,0.498
0.12,0.45,0.516
0.12,0.46,0.536
0.12,0.47,0.6
0.12,0.48,0.534
0.12,0.49,0.552
0.12,0.5,0.606
0.12,0.51,0.562
0.12,0.52,0.574
0.12,0.53,0.598
0.12,0.54,0.568
0.12,0.55,0.574
0.12,0.56,0.604
0.12,0.57,0.634
0.12,0.58,0.648
0.12,0.59,0.656
0.12,0.6,0.642
0.12,0.61,0.658
0.12,0.62,0.69
0.12,0.63,0.68
0.12,0.64,0.736
0.12,0.65,0.678
0.12,0.66,0.714
0.12,0.67,0.724
0.12,0.68,0.736
0.12,0.69,0.75
0.12,0.7,0.736
0.12,0.71,0.75
0.12,0.72,0.762
0.12,0.73,0.786
0.12,0.74,0.792
0.12,0.75,0.766
0.12,0.76,0.818
0.12,0.77,0.782
0.12,0.78,0.784
0.12,0.79,0.818
0.12,0.8,0.842
0.12,0.81,0.86
0.12,0.82,0.858
0.12,0.83,0.864
0.12,0.84,0.834
0.12,0.85,0.886
0.12,0.86,0.89
0.12,0.87,0.884
0.12,0.88,0.882
0.12,0.89,0.904
0.12,0.9,0.896
0.12,0.91,0.926
0.12,0.92,0.93
0.12,0.93,0.916
0.12,0.94,0.944
0.12,0.95,0.926
0.12,0.96,0.95
0.12,0.97,0.946
0.12,0.98,0.954
0.12,0.99,0.956
0.12,1,0.96
0.13,-1,-0.966
0.13,-0.99,-0.964
0.13,-0.98,-0.938
0.13,-0.97,-0.95
0.13,-0.96,-0.946
0.13,-0.95,-0.956
0.13,-0.94,-0.948
0.13,-0.93,-0.91
0.13,-0.92,-0.928
0.13,-0.91,-0.908
0.13,-0.9,-0.908
0.13,-0.89,-0.896
0.13,-0.88,-0.862
0.13,-0.87,-0.886
0.13,-0.86,-0.886
0.13,-0.85,-0.884
0.13,-0.84,-0.88
0.13,-0.83,-0.85
0.13,-0.82,-0.828
0.13,-0.81,-0.818
0.13,-0.8,-0.816
0.13,-0.79,-0.828
0.13,-0.78,-0.794
0.13,-0.77,-0.826
0.13,-0.76,-0.796
0.13,-0.75,-0.8
0.13,-0.74,-0.774
0.13,-0.73,-0.776
0.13,-0.72,-0.748
0.13,-0.71,-0.784
0.13,-0.7,-0.772
0.13,-0.69,-0.706
0.13,-0.68,-0.738
0.13,-0.67,-0.734
0.13,-0.66,-0.694
0.13,-0.65,-0.74
0.13,-0.64,-0.726
0.13,-0.63,-0.704
0.13,-0.62,-0.668
0.13,-0.61,-0.698
0.13,-0.6,-0.622
0.13,-0.59,-0.64
0.13,-0.58,-0.664
0.13,-0.57,-0.648
0.13,-0.56,-0.658
0.13,-0.55,-0.612
0.13,-0.54,-0.592
0.13,-0.53,-0.646
0.13,-0.52,-0.572
0.13,-0.51,-0.556
0.13,-0.5,-0.582
0.13,-0.49,-0.624
0.13,-0.48,-0.522
0.13,-0.47,-0.516
0.13,-0.46,-0.57
0.13,-0.45,-0.498
0.13,-0.44,-0.54
0.13,-0.43,-0.52
0.13,-0.42,-0.47
0.13,-0.41,-0.482
0.13,-0.4,-0.504
0.13,-0.39,-0.484
0.13,-0.38,-0.378
0.13,-0.37,-0.392
0.13,-0.36,-0.432
0.13,-0.35,-0.404
0.13,-0.34,-0.388
0.13,-0.33,-0.376
0.13,-0.32,-0.33
0.13,-0.31,-0.322
0.13,-0.3,-0.376
0.13,-0.29,-0.304
0.13,-0.28,-0.32
0.13,-0.27,-0.324
0.13,-0.26,-0.314
0.13,-0.25,-0.304
0.13,-0.24,-0.364
0.13,-0.23,-0.264
0.13,-0.22,-0.252
0.13,-0.21,-0.328
0.13,-0.2,-0.26
0.13,-0.19,-0.204
0.13,-0.18,-0.22
0.13,-0.17,-0.204
0.13,-0.16,-0.252
0.13,-0.15,-0.222
0.13,-0.14,-0.172
0.13,-0.13,-0.076
0.13,-0.12,-0.12
0.13,-0.11,-0.206
0.13,-0.1,-0.104
0.13,-0.09,-0.036
0.13,-0.08,-0.056
0.13,-0.07,-0.058
0.13,-0.06,0.012
0.13,-0.05,-0.018
0.13,-0.04,-0.036
0.13,-0.03,-0.02
0.13,-0.02,-0.086
0.13,-0.01,0.01
0.13,0,-0.036
0.13,0.01,0.014
0.13,0.02,-0.018
0.13,0.03,0.024
0.13,0.04,0.034
0.13,0.05,0.056
0.13,0.06,0.09
0.13,0.07,0.062
0.13,0.08,0.11
0.13,0.09,0.128
0.13,0.1,0.116
0.13,0.11,0.144
0.13,0.12,0.176
0.13,0.13,0.18
0.13,0.14,0.188
0.13,0.15,0.152
0.13,0.16,0.2
0.13,0.17,0.218
0.13,0.18,0.22
0.13,0.19,0.26
0.13,0.2,0.19
0.13,0.21,0.258
0.13,0.22,0.242
0.13,0.23,0.296
0.13,0.24,0.286
0.13,0.25,0.336
0.13,0.26,0.316
0.13,0.27,0.308
0.13,0.28,0.308
0.13,0.29,0.36
0.13,0.3,0.322
0.13,0.31,0.418
0.13,0.32,0.43
0.13,0.33,0.394
0.13,0.34,0.372
0.13,0.35,0.424
0.13,0.36,0.424
0.13,0.37,0.378
0.13,0.38,0.472
0.13,0.39,0.45
0.13,0.4,0.484
0.13,0.41,0.5
0.13,0.42,0.486
0.13,0.43,0.512
0.13,0.44,0.508
0.13,0.45,0.516
0.13,0.46,0.518
0.13,0.47,0.54
0.13,0.48,0.528
0.13,0.49,0.55
0.13,0.5,0.588
0.13,0.51,0.59
0.13,0.52,0.588
0.13,0.53,0.56
0.13,0.54,0.634
0.13,0.55,0.6
0.13,0.56,0.628
0.13,0.57,0.628
0.13,0.58,0.586
0.13,0.59,0.682
0.13,0.6,0.666
0.13,0.61,0.676
0.13,0.62,0.668
0.13,0.63,0.716
0.13,0.64,0.698
0.13,0.65,0.728
0.13,0.66,0.726
0.13,0.67,0.734
0.13,0.68,0.7
0.13,0.69,0.732
0.13,0.7,0.758
0.13,0.71,0.772
0.13,0.72,0.766
0.13,0.73,0.762
0.13,0.74,0.782
0.13,0.75,0.796
0.13,0.76,0.814
0.13,0.77,0.782
0.13,0.78,0.808
0.13,0.79,0.814
0.13,0.8,0.828
0.13,0.81,0.83
0.13,0.82,0.858
0.13,0.83,0.85
0.13,0.84,0.844
0.13,0.85,0.884
0.13,0.86,0.914
0.13,0.87,0.88
0.13,0.88,0.874
0.13,0.89,0.872
0.13,0.9,0.918
0.13,0.91,0.902
0.13,0.92,0.89
0.13,0.93,0.914
0.13,0.94,0.918
0.13,0.95,0.936
0.13,0.96,0.938
0.13,0.97,0.946
0.13,0.98,0.93
0.13,0.99,0.946
0.13,1,0.976
0.14,-1,-0.964
0.14,-0.99,-0.95
0.14,-0.98,-0.942
0.14,-0.97,-0.954
0.14,-0.96,-0.946
0.14,-0.95,-0.942
0.14,-0.94,-0.948
0.14,-0.93,-0.932
0.14,-0.92,-0.908
0.14,-0.91,-0.918
0.14,-0.9,-0.918
0.14,-0.89,-0.89
0.14,-0.88,-0.88
0.14,-0.87,-0.882
0.14,-0.86,-0.856
0.14,-0.85,-0.888
0.14,-0.84,-0.886
0.14,-0.83,-0.83
0.14,-0.82,-0.85
0.14,-0.81,-0.832
0.14,-0.8,-0.822
0.14,-0.79,-0.812
0.14,-0.78,-0.822
0.14,-0.77,-0.794
0.14,-0.76,-0.79
0.14,-0.75,-0.778
0.14,-0.74,-0.794
0.14,-0.73,-0.822
0.14,-0.72,-0.796
0.14,-0.71,-0.716
0.14,-0.7,-0.728
0.14,-0.69,-0.726
0.14,-0.68,-0.74
0.14,-0.67,-0.748
0.14,-0.66,-0.742
0.14,-0.65,-0.752
0.14,-0.64,-0.73
0.14,-0.63,-0.726
0.14,-0.62,-0.702
0.14,-0.61,-0.652
0.14,-0.6,-0.704
0.14,-0.59,-0.65
0.14,-0.58,-0.65
0.14,-0.57,-0.63
0.14,-0.56,-0.646
0.14,-0.55,-0.62
0.14,-0.54,-0.598
0.14,-0.53,-0.652
0.14,-0.52,-0.594
0.14,-0.51,-0.582
0.14,-0.5,-0.508
0.14,-0.49,-0.53
0.14,-0.48,-0.554
0.14,-0.47,-0.544
0.14,-0.46,-0.536
0.14,-0.45,-0.49
0.14,-0.44,-0.548
0.14,-0.43,-0.534
0.14,-0.42,-0.488
0.14,-0.41,-0.488
0.14,-0.4,-0.502
0.14,-0.39,-0.426
0.14,-0.38,-0.446
0.14,-0.37,-0.444
0.14,-0.36,-0.408
0.14,-0.35,-0.434
0.14,-0.34,-0.398
0.14,-0.33,-0.418
0.14,-0.32,-0.424
0.14,-0.31,-0.37
0.14,-0.3,-0.338
0.14,-0.29,-0.33
0.14,-0.28,-0.36
0.14,-0.27,-0.302
0.14,-0.26,-0.302
0.14,-0.25,-0.368
0.14,-0.24,-0.304
0.14,-0.23,-0.316
0.14,-0.22,-0.298
0.14,-0.21,-0.24
0.14,-0.2,-0.238
0.14,-0.19,-0.222
0.14,-0.18,-0.25
0.14,-0.17,-0.21
0.14,-0.16,-0.196
0.14,-0.15,-0.154
0.14,-0.14,-0.15
0.14,-0.13,-0.134
0.14,-0.12,-0.124
0.14,-0.11,-0.116
0.14,-0.1,-0.15
0.14,-0.09,-0.106
0.14,-0.08,-0.136
0.14,-0.07,-0.092
0.14,-0.06,-0.132
0.14,-0.05,-0.042
0.14,-0.04,-0.09
0.14,-0.03,-0.036
0.14,-0.02,-0.004
0.14,-0.01,-0.04
0.14,0,-0.034
0.14,0.01,0.01
0.14,0.02,0.058
0.14,0.03,0.024
0.14,0.04,0.056
0.14,0.05,0.056
0.14,0.06,0.09
0.14,0.07,0.076
0.14,0.08,0.112
0.14,0.09,0.076
0.14,0.1,0.15
0.14,0.11,0.092
0.14,0.12,0.19
0.14,0.13,0.152
0.14,0.14,0.274
0.14,0.15,0.216
0.14,0.16,0.18
0.14,0.17,0.226
0.14,0.18,0.25
0.14,0.19,0.25
0.14,0.2,0.212
0.14,0.21,0.19
0.14,0.22,0.268
0.14,0.23,0.298
0.14,0.24,0.284
0.14,0.25,0.306
0.14,0.26,0.286
0.14,0.27,0.3
0.14,0.28,0.322
0.14,0.29,0.378
0.14,0.3,0.366
0.14,0.31,0.436
0.14,0.32,0.328
0.14,0.33,0.388
0.14,0.34,0.366
0.14,0.35,0.38
0.14,0.36,0.394
0.14,0.37,0.408
0.14,0.38,0.466
0.14,0.39,0.442
0.14,0.4,0.468
0.14,0.41,0.466
0.14,0.42,0.506
0.14,0.43,0.53
0.14,0.44,0.506
0.14,0.45,0.504
0.14,0.46,0.518
0.14,0.47,0.564
0.14,0.48,0.62
0.14,0.49,0.578
0.14,0.5,0.544
0.14,0.51,0.576
0.14,0.52,0.548
0.14,0.53,0.604
0.14,0.54,0.598
0.14,0.55,0.588
0.14,0.56,0.672
0.14,0.57,0.618
0.14,0.58,0.63
0.14,0.59,0.634
0.14,0.6,0.642
0.14,0.61,0.678
0.14,0.62,0.728
0.14,0.63,0.702
0.14,0.64,0.674
0.14,0.65,0.704
0.14,0.66,0.694
0.14,0.67,0.744
0.14,0.68,0.718
0.14,0.69,0.706
0.14,0.7,0.764
0.14,0.71,0.774
0.14,0.72,0.782
0.14,0.73,0.782
0.14,0.74,0.74
0.14,0.75,0.768
0.14,0.76,0.822
0.14,0.77,0.8
0.14,0.78,0.822
0.14,0.79,0.838
0.14,0.8,0.816
0.14,0.81,0.862
0.14,0.82,0.834
0.14,0.83,0.876
0.14,0.84,0.84
0.14,0.85,0.868
0.14,0.86,0.854
0.14,0.87,0.888
0.14,0.88,0.9
0.14,0.89,0.898
0.14,0.9,0.896
0.14,0.91,0.91
0.14,0.92,0.912
0.14,0.93,0.93
0.14,0.94,0.922
0.14,0.95,0.946
0.14,0.96,0.94
0.14,0.97,0.942
0.14,0.98,0.948
0.14,0.99,0.956
0.14,1,0.958
0.15,-1,-0.968
0.15,-0.99,-0.96
0.15,-0.98,-0.956
0.15,-0.97,-0.932
0.15,-0.96,-0.948
0.15,-0.95,-0.944
0.15,-0.94,-0.944
0.15,-0.93,-0.942
0.15,-0.92,-0.9
0.15,-0.91,-0.916
0.15,-0.9,-0.91
0.15,-0.89,-0.9
0.15,-0.88,-0.918
0.15,-0.87,-0.902
0.15,-0.86,-0.878
0.15,-0.85,-0.87
0.15,-0.84,-0.85
0.15,-0.83,-0.872
0.15,-0.82,-0.834
0.15,-0.81,-0.848
0.15,-0.8,-0.856
0.15,-0.79,-0.808
0.15,-0.78,-0.81
0.15,-0.77,-0.812
0.15,-0.76,-0.79
0.15,-0.75,-0.772
0.15,-0.74,-0.802
0.15,-0.73,-0.746
0.15,-0.72,-0.804
0.15,-0.71,-0.744
0.15,-0.7,-0.728
0.15,-0.69,-0.72
0.15,-0.68,-0.736
0.15,-0.67,-0.766
0.15,-0.66,-0.716
0.15,-0.65,-0.714
0.15,-0.64,-0.706
0.15,-0.63,-0.716
0.15,-0.62,-0.658
0.15,-0.61,-0.68
0.15,-0.6,-0.686
0.15,-0.59,-0.68
0.15,-0.58,-0.654
0.15,-0.57,-0.662
0.15,-0.56,-0.586
0.15,-0.55,-0.636
0.15,-0.54,-0.616
0.15,-0.53,-0.578
0.15,-0.52,-0.576
0.15,-0.51,-0.542
0.15,-0.5,-0.564
0.15,-0.49,-0.526
0.15,-0.48,-0.528
0.15,-0.47,-0.568
0.15,-0.46,-0.514
0.15,-0.45,-0.5
0.15,-0.44,-0.522
0.15,-0.43,-0.474
0.15,-0.42,-0.486
0.15,-0.41,-0.414
0.15,-0.4,-0.484
0.15,-0.39,-0.446
0.15,-0.38,-0.402
0.15,-0.37,-0.398
0.15,-0.36,-0.382
0.15,-0.35,-0.404
0.15,-0.34,-0.372
0.15,-0.33,-0.372
0.15,-0.32,-0.374
0.15,-0.31,-0.39
0.15,-0.3,-0.334
0.15,-0.29,-0.338
0.15,-0.28,-0.248
0.15,-0.27,-0.336
0.15,-0.26,-0.342
0.15,-0.25,-0.356
0.15,-0.24,-0.274
0.15,-0.23,-0.314
0.15,-0.22,-0.328
0.15,-0.21,-0.23
0.15,-0.2,-0.296
0.15,-0.19,-0.236
0.15,-0.18,-0.238
0.15,-0.17,-0.234
0.15,-0.16,-0.246
0.15,-0.15,-0.154
0.15,-0.14,-0.156
0.15,-0.13,-0.134
0.15,-0.12,-0.08
0.15,-0.11,-0.138
0.15,-0.1,-0.11
0.15,-0.09,-0.092
0.15,-0.08,-0.13
0.15,-0.07,-0.132
0.15,-0.06,-0.044
0.15,-0.05,-0.024
0.15,-0.04,-0.052
0.15,-0.03,-0.002
0.15,-0.02,-0.036
0.15,-0.01,-0.002
0.15,0,-0.03
0.15,0.01,-0.006
0.15,0.02,0.05
0.15,0.03,0.014
0.15,0.04,0.082
0.15,0.05,0.042
0.15,0.06,0.016
0.15,0.07,0.086
0.15,0.08,0.1
0.15,0.09,0.088
0.15,0.1,0.076
0.15,0.11,0.078
0.15,0.12,0.178
0.15,0.13,0.184
0.15,0.14,0.158
0.15,0.15,0.2
0.15,0.16,0.24
0.15,0.17,0.218
0.15,0.18,0.266
0.15,0.19,0.23
0.15,0.2,0.246
0.15,0.21,0.252
0.15,0.22,0.34
0.15,0.23,0.344
0.15,0.24,0.27
0.15,0.25,0.302
0.15,0.26,0.274
0.15,0.27,0.354
0.15,0.28,0.244
0.15,0.29,0.332
0.15,0.3,0.258
0.15,0.31,0.37
0.15,0.32,0.366
0.15,0.33,0.408
0.15,0.34,0.386
0.15,0.35,0.43
0.15,0.36,0.404
0.15,0.37,0.448
0.15,0.38,0.482
0.15,0.39,0.444
0.15,0.4,0.49
0.15,0.41,0.478
0.15,0.42,0.52
0.15,0.43,0.48
0.15,0.44,0.482
0.15,0.45,0.538
0.15,0.46,0.56
0.15,0.47,0.544
0.15,0.48,0.578
0.15,0.49,0.58
0.15,0.5,0.58
0.15,0.51,0.582
0.15,0.52,0.616
0.15,0.53,0.622
0.15,0.54,0.576
0.15,0.55,0.634
0.15,0.56,0.616
0.15,0.57,0.626
0.15,0.58,0.612
0.15,0.59,0.638
0.15,0.6,0.69
0.15,0.61,0.664
0.15,0.62,0.71
0.15,0.63,0.724
0.15,0.64,0.696
0.15,0.65,0.698
0.15,0.66,0.718
