x,y,h
-0.94,-0.18,0.234064
-0.94,-0.17,0.147645
-0.94,-0.16,0.175986
-0.94,-0.15,0.232887
-0.94,-0.14,0.2601
-0.94,-0.13,0.237317
-0.94,-0.12,0.250161
-0.94,-0.11,0.304165
-0.94,-0.1,0.242745
-0.94,-0.09,0.269178
-0.94,-0.08,0.244572
-0.94,-0.07,0.287835
-0.94,-0.06,0.257683
-0.94,-0.05,0.190688
-0.94,-0.04,0.177458
-0.94,-0.03,0.163011
-0.94,-0.02,0.143396
-0.94,-0.01,0.0884183
-0.94,0,0.012
-0.94,0.01,0.100418
-0.94,0.02,0.0933958
-0.94,0.03,0.167011
-0.94,0.04,0.159458
-0.94,0.05,0.252688
-0.94,0.06,0.219683
-0.94,0.07,0.227835
-0.94,0.08,0.270572
-0.94,0.09,0.279178
-0.94,0.1,0.272745
-0.94,0.11,0.250165
-0.94,0.12,0.276161
-0.94,0.13,0.247317
-0.94,0.14,0.2761
-0.94,0.15,0.242887
-0.94,0.16,0.193986
-0.94,0.17,0.195645
-0.94,0.18,0.182064
-0.94,0.19,0.185424
-0.94,0.2,0.165856
-0.94,0.21,0.181466
-0.94,0.22,0.164389
-0.94,0.23,0.186685
-0.94,0.24,0.180373
-0.94,0.25,0.139638
-0.94,0.26,0.128502
-0.94,0.27,0.150725
-0.94,0.28,0.164799
-0.94,0.29,0.118986
-0.94,0.3,0.117682
-0.94,0.31,0.132285
-0.94,0.32,0.116309
-0.94,0.33,0.130968
-0.94,0.34,0.126957
-0.94,0.35,0.126
-0.94,0.36,0.102
-0.94,0.37,0.094
-0.94,0.38,0.084
-0.94,0.39,0.074
-0.94,0.4,0.106
-0.94,0.41,0.088
-0.94,0.42,0.072
-0.94,0.43,0.082
-0.94,0.44,0.066
-0.94,0.45,0.072
-0.94,0.46,0.058
-0.94,0.47,0.06
-0.94,0.48,0.036
-0.94,0.49,0.04
-0.94,0.5,0.036
-0.94,0.51,0.038
-0.94,0.52,0.03
-0.94,0.53,0.03
-0.94,0.54,0.016
-0.94,0.55,0.016
-0.94,0.56,0.026
-0.94,0.57,0.02
-0.94,0.58,0.018
-0.94,0.59,0.012
-0.94,0.6,0.014
-0.94,0.61,0.014
-0.94,0.62,0.004
-0.94,0.63,0.014
-0.94,0.64,0.014
-0.94,0.65,0.01
-0.94,0.66,0.006
-0.94,0.67,0.004
-0.94,0.68,0.01
-0.94,0.69,0.004
-0.94,0.7,0.004
-0.94,0.71,0.006
-0.94,0.72,0
-0.94,0.73,0.002
-0.94,0.74,0
-0.94,0.75,0.002
-0.94,0.76,0
-0.94,0.77,0.002
-0.94,0.78,0
-0.94,0.79,0.002
-0.94,0.8,0
-0.94,0.81,0.002
-0.94,0.82,0.002
-0.94,0.83,0.006
-0.94,0.84,0.004
-0.94,0.85,0.002
-0.94,0.86,0
-0.94,0.87,0
-0.94,0.88,0
-0.94,0.89,0
-0.94,0.9,0
-0.94,0.91,0
-0.94,0.92,0
-0.94,0.93,0
-0.94,0.94,0
-0.94,0.95,0
-0.94,0.96,0
-0.94,0.97,0
-0.94,0.98,0
-0.94,0.99,0
-0.94,1,0
-0.93,-1,0
-0.93,-0.99,0
-0.93,-0.98,0
-0.93,-0.97,0
-0.93,-0.96,0
-0.93,-0.95,0
-0.93,-0.94,0
-0.93,-0.93,0
-0.93,-0.92,0
-0.93,-0.91,0
-0.93,-0.9,0
-0.93,-0.89,0
-0.93,-0.88,0
-0.93,-0.87,0
-0.93,-0.86,0
-0.93,-0.85,0
-0.93,-0.84,0.002
-0.93,-0.83,0
-0.93,-0.82,0.002
-0.93,-0.81,0.002
-0.93,-0.8,0.002
-0.93,-0.79,0.006
-0.93,-0.78,0
-0.93,-0.77,0.004
-0.93,-0.76,0.004
-0.93,-0.75,0.002
-0.93,-0.74,0.004
-0.93,-0.73,0.008
-0.93,-0.72,0.004
-0.93,-0.71,0.008
-0.93,-0.7,0.002
-0.93,-0.69,0.002
-0.93,-0.68,0.01
-0.93,-0.67,0.004
-0.93,-0.66,0.008
-0.93,-0.65,0.004
-0.93,-0.64,0.02
-0.93,-0.63,0.012
-0.93,-0.62,0.01
-0.93,-0.61,0.014
-0.93,-0.6,0.018
-0.93,-0.59,0.018
-0.93,-0.58,0.026
-0.93,-0.57,0.03
-0.93,-0.56,0.03
-0.93,-0.55,0.034
-0.93,-0.54,0.032
-0.93,-0.53,0.034
-0.93,-0.52,0.022
-0.93,-0.51,0.05
-0.93,-0.5,0.04
-0.93,-0.49,0.032
-0.93,-0.48,0.056
-0.93,-0.47,0.068
-0.93,-0.46,0.054
-0.93,-0.45,0.064
-0.93,-0.44,0.094
-0.93,-0.43,0.078
-0.93,-0.42,0.086
-0.93,-0.41,0.124
-0.93,-0.4,0.108
-0.93,-0.39,0.118
-0.93,-0.38,0.116
-0.93,-0.37,0.094
-0.93,-0.36,0.117039
-0.93,-0.35,0.116972
-0.93,-0.34,0.0989907
-0.93,-0.33,0.120364
-0.93,-0.32,0.133842
-0.93,-0.31,0.137983
-0.93,-0.3,0.106148
-0.93,-0.29,0.13221
-0.93,-0.28,0.123769
-0.93,-0.27,0.118974
-0.93,-0.26,0.141827
-0.93,-0.25,0.184208
-0.93,-0.24,0.146088
-0.93,-0.23,0.183428
-0.93,-0.22,0.152145
-0.93,-0.21,0.176164
-0.93,-0.2,0.167403
-0.93,-0.19,0.139751
-0.93,-0.18,0.167086
-0.93,-0.17,0.209263
-0.93,-0.16,0.200108
-0.93,-0.15,0.161413
-0.93,-0.14,0.198932
-0.93,-0.13,0.206364
-0.93,-0.12,0.189349
-0.93,-0.11,0.209454
-0.93,-0.1,0.234156
-0.93,-0.09,0.178832
-0.93,-0.08,0.224752
-0.93,-0.07,0.23508
-0.93,-0.06,0.19491
-0.93,-0.05,0.225352
-0.93,-0.04,0.151691
-0.93,-0.03,0.101657
-0.93,-0.02,0.129768
-0.93,-0.01,0.081633
-0.93,0,0.014
-0.93,0.01,0.025633
-0.93,0.02,0.107768
-0.93,0.03,0.149657
-0.93,0.04,0.123691
-0.93,0.05,0.167352
-0.93,0.06,0.14891
-0.93,0.07,0.18908
-0.93,0.08,0.244752
-0.93,0.09,0.246832
-0.93,0.1,0.228156
-0.93,0.11,0.247454
-0.93,0.12,0.231349
-0.93,0.13,0.234364
-0.93,0.14,0.200932
-0.93,0.15,0.209413
-0.93,0.16,0.228108
-0.93,0.17,0.171263
-0.93,0.18,0.235086
-0.93,0.19,0.155751
-0.93,0.2,0.157403
-0.93,0.21,0.156164
-0.93,0.22,0.132145
-0.93,0.23,0.155428
-0.93,0.24,0.162088
-0.93,0.25,0.170208
-0.93,0.26,0.149827
-0.93,0.27,0.130974
-0.93,0.28,0.163769
-0.93,0.29,0.13021
-0.93,0.3,0.106148
-0.93,0.31,0.143983
-0.93,0.32,0.123842
-0.93,0.33,0.106364
-0.93,0.34,0.140991
-0.93,0.35,0.130972
-0.93,0.36,0.129039
-0.93,0.37,0.096
-0.93,0.38,0.118
-0.93,0.39,0.098
-0.93,0.4,0.1
-0.93,0.41,0.08
-0.93,0.42,0.07
-0.93,0.43,0.068
-0.93,0.44,0.066
-0.93,0.45,0.08
-0.93,0.46,0.074
-0.93,0.47,0.058
-0.93,0.48,0.066
-0.93,0.49,0.048
-0.93,0.5,0.068
-0.93,0.51,0.05
-0.93,0.52,0.034
-0.93,0.53,0.032
-0.93,0.54,0.032
-0.93,0.55,0.048
-0.93,0.56,0.024
-0.93,0.57,0.02
-0.93,0.58,0.022
-0.93,0.59,0.042
-0.93,0.6,0.018
-0.93,0.61,0.012
-0.93,0.62,0.01
-0.93,0.63,0.008
-0.93,0.64,0.012
-0.93,0.65,0.004
-0.93,0.66,0.004
-0.93,0.67,0.01
-0.93,0.68,0.014
-0.93,0.69,0.002
-0.93,0.7,0.01
-0.93,0.71,0.006
-0.93,0.72,0.006
-0.93,0.73,0.01
-0.93,0.74,0.002
-0.93,0.75,0
-0.93,0.76,0.002
-0.93,0.77,0
-0.93,0.78,0
-0.93,0.79,0
-0.93,0.8,0
-0.93,0.81,0.002
-0.93,0.82,0
-0.93,0.83,0
-0.93,0.84,0
-0.93,0.85,0.002
-0.93,0.86,0
-0.93,0.87,0
-0.93,0.88,0
-0.93,0.89,0
-0.93,0.9,0
-0.93,0.91,0
-0.93,0.92,0
-0.93,0.93,0
-0.93,0.94,0
-0.93,0.95,0
-0.93,0.96,0
-0.93,0.97,0
-0.93,0.98,0
-0.93,0.99,0
-0.93,1,0
-0.92,-1,0
-0.92,-0.99,0
-0.92,-0.98,0
-0.92,-0.97,0
-0.92,-0.96,0
-0.92,-0.95,0
-0.92,-0.94,0.002
-0.92,-0.93,0
-0.92,-0.92,0
-0.92,-0.91,0
-0.92,-0.9,0
-0.92,-0.89,0
-0.92,-0.88,0
-0.92,-0.87,0
-0.92,-0.86,0
-0.92,-0.85,0.002
-0.92,-0.84,0
-0.92,-0.83,0
-0.92,-0.82,0
-0.92,-0.81,0
-0.92,-0.8,0.002
-0.92,-0.79,0.002
-0.92,-0.78,0.002
-0.92,-0.77,0.002
-0.92,-0.76,0.004
-0.92,-0.75,0.002
-0.92,-0.74,0.002
-0.92,-0.73,0.002
-0.92,-0.72,0.008
-0.92,-0.71,0.002
-0.92,-0.7,0.008
-0.92,-0.69,0.008
-0.92,-0.68,0.01
-0.92,-0.67,0.016
-0.92,-0.66,0.006
-0.92,-0.65,0.002
-0.92,-0.64,0.016
-0.92,-0.63,0.014
-0.92,-0.62,0.02
-0.92,-0.61,0.014
-0.92,-0.6,0.012
-0.92,-0.59,0.028
-0.92,-0.58,0.034
-0.92,-0.57,0.02
-0.92,-0.56,0.038
-0.92,-0.55,0.034
-0.92,-0.54,0.052
-0.92,-0.53,0.05
-0.92,-0.52,0.04
-0.92,-0.51,0.052
-0.92,-0.5,0.062
-0.92,-0.49,0.044
-0.92,-0.48,0.06
-0.92,-0.47,0.07
-0.92,-0.46,0.062
-0.92,-0.45,0.064
-0.92,-0.44,0.074
-0.92,-0.43,0.108
-0.92,-0.42,0.1
-0.92,-0.41,0.094
-0.92,-0.4,0.122
-0.92,-0.39,0.0963147
-0.92,-0.38,0.133519
-0.92,-0.37,0.11684
-0.92,-0.36,0.110277
-0.92,-0.35,0.102085
-0.92,-0.34,0.13047
-0.92,-0.33,0.108857
-0.92,-0.32,0.151211
-0.92,-0.31,0.11714
-0.92,-0.3,0.128755
-0.92,-0.29,0.17608
-0.92,-0.28,0.119023
-0.92,-0.27,0.129557
-0.92,-0.26,0.149657
-0.92,-0.25,0.141267
-0.92,-0.24,0.126334
-0.92,-0.23,0.1368
-0.92,-0.22,0.148595
-0.92,-0.21,0.177638
-0.92,-0.2,0.155838
-0.92,-0.19,0.189087
-0.92,-0.18,0.117259
-0.92,-0.17,0.190208
-0.92,-0.16,0.213762
-0.92,-0.15,0.195719
-0.92,-0.14,0.23184
-0.92,-0.13,0.201844
-0.92,-0.12,0.205403
-0.92,-0.11,0.242129
-0.92,-0.1,0.233574
-0.92,-0.09,0.237225
-0.92,-0.08,0.22051
-0.92,-0.07,0.212821
-0.92,-0.06,0.209553
-0.92,-0.05,0.20819
-0.92,-0.04,0.144428
-0.92,-0.03,0.100347
-0.92,-0.02,0.00458948
-0.92,-0.01,0.00751746
-0.92,0,0.018
-0.92,0.01,0.0204825
-0.92,0.02,0.0845895
-0.92,0.03,0.0903469
-0.92,0.04,0.134428
-0.92,0.05,0.18019
-0.92,0.06,0.179553
-0.92,0.07,0.134821
-0.92,0.08,0.17451
-0.92,0.09,0.211225
-0.92,0.1,0.219574
-0.92,0.11,0.192129
-0.92,0.12,0.193403
-0.92,0.13,0.177844
-0.92,0.14,0.19984
-0.92,0.15,0.265719
-0.92,0.16,0.213762
-0.92,0.17,0.172208
-0.92,0.18,0.159259
-0.92,0.19,0.163087
-0.92,0.2,0.199838
-0.92,0.21,0.119638
-0.92,0.22,0.162595
-0.92,0.23,0.0888
-0.92,0.24,0.168334
-0.92,0.25,0.155267
-0.92,0.26,0.133657
-0.92,0.27,0.121557
-0.92,0.28,0.135023
-0.92,0.29,0.11408
-0.92,0.3,0.138755
-0.92,0.31,0.10314
-0.92,0.32,0.137211
-0.92,0.33,0.112857
-0.92,0.34,0.0944703
-0.92,0.35,0.126085
-0.92,0.36,0.108277
-0.92,0.37,0.12084
-0.92,0.38,0.125519
-0.92,0.39,0.0963147
-0.92,0.4,0.096
-0.92,0.41,0.108
-0.92,0.42,0.136
-0.92,0.43,0.084
-0.92,0.44,0.102
-0.92,0.45,0.078
-0.92,0.46,0.088
-0.92,0.47,0.066
-0.92,0.48,0.072
-0.92,0.49,0.06
-0.92,0.5,0.058
-0.92,0.51,0.048
-0.92,0.52,0.056
-0.92,0.53,0.046
-0.92,0.54,0.034
-0.92,0.55,0.032
-0.92,0.56,0.028
-0.92,0.57,0.024
-0.92,0.58,0.026
-0.92,0.59,0.02
-0.92,0.6,0.02
-0.92,0.61,0.032
-0.92,0.62,0.02
-0.92,0.63,0.018
-0.92,0.64,0.016
-0.92,0.65,0.008
-0.92,0.66,0.012
-0.92,0.67,0.01
-0.92,0.68,0.014
-0.92,0.69,0.008
-0.92,0.7,0
-0.92,0.71,0.008
-0.92,0.72,0.004
-0.92,0.73,0.004
-0.92,0.74,0
-0.92,0.75,0.008
-0.92,0.76,0
-0.92,0.77,0
-0.92,0.78,0.002
-0.92,0.79,0
-0.92,0.8,0
-0.92,0.81,0
-0.92,0.82,0
-0.92,0.83,0
-0.92,0.84,0
-0.92,0.85,0
-0.92,0.86,0
-0.92,0.87,0
-0.92,0.88,0
-0.92,0.89,0.002
-0.92,0.9,0.002
-0.92,0.91,0
-0.92,0.92,0.002
-0.92,0.93,0
-0.92,0.94,0
-0.92,0.95,0
-0.92,0.96,0
-0.92,0.97,0
-0.92,0.98,0
-0.92,0.99,0
-0.92,1,0
-0.91,-1,0
-0.91,-0.99,0
-0.91,-0.98,0
-0.91,-0.97,0
-0.91,-0.96,0
-0.91,-0.95,0
-0.91,-0.94,0
-0.91,-0.93,0
-0.91,-0.92,0
-0.91,-0.91,0.004
-0.91,-0.9,0.002
-0.91,-0.89,0
-0.91,-0.88,0
-0.91,-0.87,0.002
-0.91,-0.86,0.002
-0.91,-0.85,0.002
-0.91,-0.84,0
-0.91,-0.83,0
-0.91,-0.82,0
-0.91,-0.81,0
-0.91,-0.8,0
-0.91,-0.79,0.002
-0.91,-0.78,0
-0.91,-0.77,0.002
-0.91,-0.76,0.002
-0.91,-0.75,0.004
-0.91,-0.74,0.002
-0.91,-0.73,0.008
-0.91,-0.72,0.006
-0.91,-0.71,0.004
-0.91,-0.7,0.008
-0.91,-0.69,0.006
-0.91,-0.68,0.008
-0.91,-0.67,0.006
-0.91,-0.66,0.012
-0.91,-0.65,0.02
-0.91,-0.64,0.01
-0.91,-0.63,0.022
-0.91,-0.62,0.032
-0.91,-0.61,0.018
-0.91,-0.6,0.024
-0.91,-0.59,0.04
-0.91,-0.58,0.042
-0.91,-0.57,0.038
-0.91,-0.56,0.028
-0.91,-0.55,0.034
-0.91,-0.54,0.03
-0.91,-0.53,0.038
-0.91,-0.52,0.06
-0.91,-0.51,0.058
-0.91,-0.5,0.068
-0.91,-0.49,0.06
-0.91,-0.48,0.07
-0.91,-0.47,0.056
-0.91,-0.46,0.074
-0.91,-0.45,0.08
-0.91,-0.44,0.098
-0.91,-0.43,0.096
-0.91,-0.42,0.102
-0.91,-0.41,0.120262
-0.91,-0.4,0.107493
-0.91,-0.39,0.133035
-0.91,-0.38,0.109413
-0.91,-0.37,0.099962
-0.91,-0.36,0.114528
-0.91,-0.35,0.129172
-0.91,-0.34,0.11543
-0.91,-0.33,0.0894023
-0.91,-0.32,0.119137
-0.91,-0.31,0.100556
-0.91,-0.3,0.115634
-0.91,-0.29,0.100355
-0.91,-0.28,0.176679
-0.91,-0.27,0.162568
-0.91,-0.26,0.105981
-0.91,-0.25,0.150869
-0.91,-0.24,0.135177
-0.91,-0.23,0.128842
-0.91,-0.22,0.101795
-0.91,-0.21,0.143953
-0.91,-0.2,0.143223
-0.91,-0.19,0.143497
-0.91,-0.18,0.180652
-0.91,-0.17,0.148544
-0.91,-0.16,0.159008
-0.91,-0.15,0.121852
-0.91,-0.14,0.196855
-0.91,-0.13,0.177762
-0.91,-0.12,0.190279
-0.91,-0.11,0.184075
-0.91,-0.1,0.212776
-0.91,-0.09,0.235976
-0.91,-0.08,0.181244
-0.91,-0.07,0.140154
-0.91,-0.06,0.138326
-0.91,-0.05,0.139491
-0.91,-0.04,0.0855803
-0.91,-0.03,0.150831
-0.91,-0.02,0.0838749
-0.91,-0.01,0.000220368
-0.91,0,0.02
-0.91,0.01,0.00222037
-0.91,0.02,0.0978749
-0.91,0.03,0.0788312
-0.91,0.04,0.16358
-0.91,0.05,0.177491
-0.91,0.06,0.124326
-0.91,0.07,0.176154
-0.91,0.08,0.183244
-0.91,0.09,0.165976
-0.91,0.1,0.186776
-0.91,0.11,0.178075
-0.91,0.12,0.184279
-0.91,0.13,0.195762
-0.91,0.14,0.152855
-0.91,0.15,0.173852
-0.91,0.16,0.149008
-0.91,0.17,0.134544
-0.91,0.18,0.164652
-0.91,0.19,0.163497
-0.91,0.2,0.107223
-0.91,0.21,0.137953
-0.91,0.22,0.135795
-0.91,0.23,0.132842
-0.91,0.24,0.125177
-0.91,0.25,0.156869
-0.91,0.26,0.123981
-0.91,0.27,0.148568
-0.91,0.28,0.0986793
-0.91,0.29,0.118355
-0.91,0.3,0.153634
-0.91,0.31,0.102556
-0.91,0.32,0.109137
-0.91,0.33,0.159402
-0.91,0.34,0.0694301
-0.91,0.35,0.125172
-0.91,0.36,0.0865279
-0.91,0.37,0.113962
-0.91,0.38,0.135413
-0.91,0.39,0.133035
-0.91,0.4,0.0954934
-0.91,0.41,0.0982618
-0.91,0.42,0.098
-0.91,0.43,0.096
-0.91,0.44,0.094
-0.91,0.45,0.068
-0.91,0.46,0.084
-0.91,0.47,0.106
-0.91,0.48,0.07
-0.91,0.49,0.078
-0.91,0.5,0.074
-0.91,0.51,0.054
-0.91,0.52,0.054
-0.91,0.53,0.05
-0.91,0.54,0.046
-0.91,0.55,0.036
-0.91,0.56,0.03
-0.91,0.57,0.036
-0.91,0.58,0.038
-0.91,0.59,0.028
-0.91,0.6,0.024
-0.91,0.61,0.028
-0.91,0.62,0.022
-0.91,0.63,0.016
-0.91,0.64,0.016
-0.91,0.65,0.008
-0.91,0.66,0.006
-0.91,0.67,0.014
-0.91,0.68,0.01
-0.91,0.69,0.008
-0.91,0.7,0.002
-0.91,0.71,0.008
-0.91,0.72,0.002
-0.91,0.73,0.008
-0.91,0.74,0.002
-0.91,0.75,0.004
-0.91,0.76,0.004
-0.91,0.77,0.002
-0.91,0.78,0
-0.91,0.79,0.002
-0.91,0.8,0
-0.91,0.81,0.004
-0.91,0.82,0.002
-0.91,0.83,0
-0.91,0.84,0
-0.91,0.85,0
-0.91,0.86,0
-0.91,0.87,0
-0.91,0.88,0
-0.91,0.89,0.002
-0.91,0.9,0
-0.91,0.91,0
-0.91,0.92,0
-0.91,0.93,0
-0.91,0.94,0.002
-0.91,0.95,0
-0.91,0.96,0
-0.91,0.97,0
-0.91,0.98,0
-0.91,0.99,0
-0.91,1,0
-0.9,-1,0
-0.9,-0.99,0
-0.9,-0.98,0
-0.9,-0.97,0
-0.9,-0.96,0
-0.9,-0.95,0
-0.9,-0.94,0
-0.9,-0.93,0
-0.9,-0.92,0
-0.9,-0.91,0
-0.9,-0.9,0
-0.9,-0.89,0
-0.9,-0.88,0
-0.9,-0.87,0
-0.9,-0.86,0
-0.9,-0.85,0.002
-0.9,-0.84,0.002
-0.9,-0.83,0.002
-0.9,-0.82,0
-0.9,-0.81,0.002
-0.9,-0.8,0
-0.9,-0.79,0
-0.9,-0.78,0.002
-0.9,-0.77,0.002
-0.9,-0.76,0.002
-0.9,-0.75,0.006
-0.9,-0.74,0.002
-0.9,-0.73,0.002
-0.9,-0.72,0.006
-0.9,-0.71,0.008
-0.9,-0.7,0.014
-0.9,-0.69,0.01
-0.9,-0.68,0.016
-0.9,-0.67,0.014
-0.9,-0.66,0.014
-0.9,-0.65,0.012
-0.9,-0.64,0.014
-0.9,-0.63,0.022
-0.9,-0.62,0.018
-0.9,-0.61,0.024
-0.9,-0.6,0.026
-0.9,-0.59,0.032
-0.9,-0.58,0.024
-0.9,-0.57,0.04
-0.9,-0.56,0.034
-0.9,-0.55,0.048
-0.9,-0.54,0.066
-0.9,-0.53,0.08
-0.9,-0.52,0.078
-0.9,-0.51,0.056
-0.9,-0.5,0.084
-0.9,-0.49,0.086
-0.9,-0.48,0.056
-0.9,-0.47,0.06
-0.9,-0.46,0.08
-0.9,-0.45,0.114
-0.9,-0.44,0.104
-0.9,-0.43,0.0984653
-0.9,-0.42,0.100188
-0.9,-0.41,0.0936764
-0.9,-0.4,0.122265
-0.9,-0.39,0.0669236
-0.9,-0.38,0.0898693
-0.9,-0.37,0.104426
-0.9,-0.36,0.0907057
-0.9,-0.35,0.120799
-0.9,-0.34,0.100626
-0.9,-0.33,0.130162
-0.9,-0.32,0.0814002
-0.9,-0.31,0.0983106
-0.9,-0.3,0.138863
-0.9,-0.29,0.143028
-0.9,-0.28,0.0907715
-0.9,-0.27,0.106053
-0.9,-0.26,0.0968285
-0.9,-0.25,0.105049
-0.9,-0.24,0.16266
-0.9,-0.23,0.145596
-0.9,-0.22,0.147788
-0.9,-0.21,0.185153
-0.9,-0.2,0.121599
-0.9,-0.19,0.137023
-0.9,-0.18,0.137303
-0.9,-0.17,0.164303
-0.9,-0.16,0.135869
-0.9,-0.15,0.195821
-0.9,-0.14,0.163961
-0.9,-0.13,0.194062
-0.9,-0.12,0.19587
-0.9,-0.11,0.143108
-0.9,-0.1,0.183475
-0.9,-0.09,0.172658
-0.9,-0.08,0.118343
-0.9,-0.07,0.068244
-0.9,-0.06,0.120139
-0.9,-0.05,0.141917
-0.9,-0.04,0.103638
-0.9,-0.03,0.0495982
-0.9,-0.02,0.0243669
-0.9,-0.01,0.0348016
-0.9,0,0.016
-0.9,0.01,0.00319837
-0.9,0.02,0.00836693
-0.9,0.03,0.0935982
-0.9,0.04,0.105638
-0.9,0.05,0.143917
-0.9,0.06,0.0981388
-0.9,0.07,0.100244
-0.9,0.08,0.126343
-0.9,0.09,0.174658
-0.9,0.1,0.181475
-0.9,0.11,0.151108
-0.9,0.12,0.15787
-0.9,0.13,0.174062
-0.9,0.14,0.135961
-0.9,0.15,0.159821
-0.9,0.16,0.183869
-0.9,0.17,0.112303
-0.9,0.18,0.119303
-0.9,0.19,0.169023
-0.9,0.2,0.161599
-0.9,0.21,0.123153
-0.9,0.22,0.153788
-0.9,0.23,0.115596
-0.9,0.24,0.10666
-0.9,0.25,0.137049
-0.9,0.26,0.108829
-0.9,0.27,0.126053
-0.9,0.28,0.128771
-0.9,0.29,0.149028
-0.9,0.3,0.108863
-0.9,0.31,0.106311
-0.9,0.32,0.0874002
-0.9,0.33,0.104162
-0.9,0.34,0.106626
-0.9,0.35,0.138799
-0.9,0.36,0.100706
-0.9,0.37,0.126426
-0.9,0.38,0.107869
-0.9,0.39,0.122924
-0.9,0.4,0.130265
-0.9,0.41,0.119676
-0.9,0.42,0.0921878
-0.9,0.43,0.0924653
-0.9,0.44,0.076
-0.9,0.45,0.106
-0.9,0.46,0.076
-0.9,0.47,0.082
-0.9,0.48,0.072
-0.9,0.49,0.072
-0.9,0.5,0.078
-0.9,0.51,0.046
-0.9,0.52,0.056
-0.9,0.53,0.052
-0.9,0.54,0.05
-0.9,0.55,0.05
-0.9,0.56,0.054
-0.9,0.57,0.04
-0.9,0.58,0.038
-0.9,0.59,0.024
-0.9,0.6,0.016
-0.9,0.61,0.018
-0.9,0.62,0.014
-0.9,0.63,0.014
-0.9,0.64,0.018
-0.9,0.65,0.012
-0.9,0.66,0.014
-0.9,0.67,0.012
-0.9,0.68,0.014
-0.9,0.69,0.006
-0.9,0.7,0.01
-0.9,0.71,0.01
-0.9,0.72,0.002
-0.9,0.73,0.006
-0.9,0.74,0.002
-0.9,0.75,0.008
-0.9,0.76,0.004
-0.9,0.77,0.002
-0.9,0.78,0.004
-0.9,0.79,0
-0.9,0.8,0.002
-0.9,0.81,0.002
-0.9,0.82,0.002
-0.9,0.83,0
-0.9,0.84,0
-0.9,0.85,0
-0.9,0.86,0.002
-0.9,0.87,0
-0.9,0.88,0
-0.9,0.89,0
-0.9,0.9,0
-0.9,0.91,0
-0.9,0.92,0
-0.9,0.93,0
-0.9,0.94,0
-0.9,0.95,0
-0.9,0.96,0
-0.9,0.97,0
-0.9,0.98,0
-0.9,0.99,0
-0.9,1,0
-0.89,-1,0
-0.89,-0.99,0
-0.89,-0.98,0
-0.89,-0.97,0
-0.89,-0.96,0
-0.89,-0.95,0.002
-0.89,-0.94,0
-0.89,-0.93,0
-0.89,-0.92,0
-0.89,-0.91,0.002
-0.89,-0.9,0
-0.89,-0.89,0
-0.89,-0.88,0
-0.89,-0.87,0.002
-0.89,-0.86,0
-0.89,-0.85,0
-0.89,-0.84,0
-0.89,-0.83,0
-0.89,-0.82,0.004
-0.89,-0.81,0.002
-0.89,-0.8,0.006
-0.89,-0.79,0.002
-0.89,-0.78,0.002
-0.89,-0.77,0.008
-0.89,-0.76,0.004
-0.89,-0.75,0.002
-0.89,-0.74,0.01
-0.89,-0.73,0.002
-0.89,-0.72,0.012
-0.89,-0.71,0.01
-0.89,-0.7,0.006
-0.89,-0.69,0.012
-0.89,-0.68,0.014
-0.89,-0.67,0.014
-0.89,-0.66,0.018
-0.89,-0.65,0.012
-0.89,-0.64,0.02
-0.89,-0.63,0.02
-0.89,-0.62,0.024
-0.89,-0.61,0.014
-0.89,-0.6,0.022
-0.89,-0.59,0.046
-0.89,-0.58,0.034
-0.89,-0.57,0.03
-0.89,-0.56,0.054
-0.89,-0.55,0.042
-0.89,-0.54,0.05
-0.89,-0.53,0.06
-0.89,-0.52,0.066
-0.89,-0.51,0.082
-0.89,-0.5,0.074
-0.89,-0.49,0.096
-0.89,-0.48,0.078
-0.89,-0.47,0.08
-0.89,-0.46,0.108
-0.89,-0.45,0.10088
-0.89,-0.44,0.0929588
-0.89,-0.43,0.0892853
-0.89,-0.42,0.0978392
-0.89,-0.41,0.117139
-0.89,-0.4,0.0939803
-0.89,-0.39,0.0785178
-0.89,-0.38,0.114926
-0.89,-0.37,0.0831105
-0.89,-0.36,0.105038
-0.89,-0.35,0.124713
-0.89,-0.34,0.0721136
-0.89,-0.33,0.111214
-0.89,-0.32,0.123992
-0.89,-0.31,0.126424
-0.89,-0.3,0.108478
-0.89,-0.29,0.118124
-0.89,-0.28,0.113325
-0.89,-0.27,0.0780417
-0.89,-0.26,0.14823
-0.89,-0.25,0.0958397
-0.89,-0.24,0.118815
-0.89,-0.23,0.125094
-0.89,-0.22,0.148605
-0.89,-0.21,0.101269
-0.89,-0.2,0.114997
-0.89,-0.19,0.145689
-0.89,-0.18,0.149231
-0.89,-0.17,0.147495
-0.89,-0.16,0.170338
-0.89,-0.15,0.179599
-0.89,-0.14,0.139102
-0.89,-0.13,0.124649
-0.89,-0.12,0.152028
-0.89,-0.11,0.12501
-0.89,-0.1,0.11136
-0.89,-0.09,0.166841
-0.89,-0.08,0.163235
-0.89,-0.07,0.148359
-0.89,-0.06,0.124097
-0.89,-0.05,0.0704374
-0.89,-0.04,0.105506
-0.89,-0.03,0.0896055
-0.89,-0.02,0.00523476
-0.89,-0.01,0.0389158
-0.89,0,0.002
-0.89,0.01,0.0389158
-0.89,0.02,0.0112348
-0.89,0.03,0.00560555
-0.89,0.04,0.0915059
-0.89,0.05,0.104437
-0.89,0.06,0.116097
